State,p_county,ylat,xlong,p_year,p_cap_ac,p_cap_dc,Average GDP from 2010 to 2020(unit 1 million dollar),% Sun,Total Hours,Clear Days,Population,Empolyment Number,consumption (MWh),expenditures ('000 $),house_price
NC,Scotland,34.704789,-79.525856,2013,1,2.4,404995.5875,66,2651,109,4893,1436,22649,2897,"155,330"
NC,Duplin,34.970515,-77.973112,2014,4.5,5.4,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Sampson,34.967016,-78.354856,2017,5.28,6.5,404995.5875,66,2651,109,63713,27793,378681,41130,"154,630"
NC,Pitt,35.797125,-77.378874,2015,5,5.7,404995.5875,66,2651,109,175150,122454,1124018,121922,"243,980"
NC,Currituck,36.234038,-75.880162,2020,18,25,404995.5875,66,2651,109,24864,8412,158351,16938,"372,110"
NC,Bertie,36.1569,-77.207024,2015,21,30,404995.5875,66,2651,109,20324,8824,112217,12150,"118,050"
NC,Rutherford,35.255481,-81.831102,2016,74.8,92,404995.5875,66,2651,109,66701,31454,392938,41033,"201,940"
NC,Cumberland,34.915437,-78.935274,2016,78.5,100.1,404995.5875,66,2651,109,10890,4147,49146,5977,"138,970"
NC,Halifax,36.12153,-77.406948,2014,19.79,27.8,404995.5875,66,2651,109,52849,25260,340288,36464,"135,430"
NC,Edgecombe,35.814538,-77.494085,2015,81,112,404995.5875,66,2651,109,54669,24036,359043,38763,"140,370"
NC,Cumberland,35.110032,-78.753142,2020,16,20,404995.5875,66,2651,109,10890,4147,49146,5977,"138,970"
NC,Nash,36.067435,-78.019534,2020,5,6.5,404995.5875,66,2651,109,94385,73042,628740,67858,"245,830"
NC,Warren,36.449736,-78.162314,2020,4,5.6,404995.5875,66,2651,109,5504,1667,32102,3887,"104,580"
NC,Wayne,35.268467,-78.079982,2021,5,5,404995.5875,66,2651,109,30006,11531,160576,19381,"180,530"
NC,Pender,34.702087,-77.968198,2020,5,6,404995.5875,66,2651,109,56358,16681,307330,33238,"328,600"
NC,Wayne,35.361561,-77.89515,2020,4.9,7.1,404995.5875,66,2651,109,30006,11531,160576,19381,"180,530"
NC,Guilford,36.101186,-79.725147,2020,3.4,4.3,404995.5875,66,2651,109,511815,509599,2521859,263048,"311,960"
NC,Cleveland,35.319061,-81.623746,2021,4,4.3,404995.5875,66,2651,109,8421,916,50402,5188,"214,790"
NC,Franklin,36.069293,-78.297762,2019,3.7,4.8,404995.5875,66,2651,109,31573,19247,168207,20663,"146,540"
NC,Franklin,36.126072,-78.27074,2018,50.2,65.2,404995.5875,66,2651,109,31573,19247,168207,20663,"146,540"
NC,Granville,36.384459,-78.616509,2021,5,6.7,404995.5875,66,2651,109,58341,25297,309320,33061,"268,450"
NC,Hertford,36.408998,-77.049079,2020,16,20,404995.5875,66,2651,109,24285,14544,133767,14402,"135,130"
NC,Halifax,36.177596,-77.715443,2020,74.9,100,404995.5875,66,2651,109,52849,25260,340288,36464,"135,430"
NC,Johnston,35.555639,-78.301646,2018,2,3,404995.5875,66,2651,109,182155,82920,970778,104717,"367,400"
NC,Beaufort,35.593364,-76.761486,2019,80.6,95.9,404995.5875,66,2651,109,47513,26935,276667,29862,"215,840"
NC,Rutherford,35.293653,-81.773238,2020,22,32,404995.5875,66,2651,109,66701,31454,392938,41033,"201,940"
NC,Yadkin,36.194774,-80.802768,2019,3,4,404995.5875,66,2651,109,37819,17209,231125,24240,"218,770"
NC,Catawba,35.588847,-81.163029,2021,69.3,102.7,404995.5875,66,2651,109,155461,164945,840124,87789,"284,670"
NC,Gaston,35.321065,-81.343794,2020,25,36.3,404995.5875,66,2651,109,211753,133190,1170716,122330,"315,970"
NC,Edgecombe,36.014135,-77.681027,2020,100,134,404995.5875,66,2651,109,54669,24036,359043,38763,"140,370"
NC,Cabarrus,35.21726,-80.527685,2021,22.6,33.7,404995.5875,66,2651,109,192296,123581,974414,101697,"428,610"
NC,Warren,36.532499,-78.117777,2021,65,88.5,404995.5875,66,2651,109,5504,1667,32102,3887,"104,580"
NC,Nash,35.905566,-78.186484,2020,4.9,5.7,404995.5875,66,2651,109,94385,73042,628740,67858,"245,830"
NC,Craven,35.147304,-77.122593,2021,5,6.7,404995.5875,66,2651,109,104190,56011,628754,67821,"288,100"
NC,Davie,35.967968,-80.448053,2021,5,6.6,404995.5875,66,2651,109,41568,18462,237446,24858,"272,480"
NC,Richmond,34.880212,-79.671806,2021,4.5,5.8,404995.5875,66,2651,109,201418,175110,954688,115540,"178,610"
NC,Surry,36.283866,-80.841256,2021,5,6.7,404995.5875,66,2651,109,72767,54998,422679,44253,"229,750"
NC,Yadkin,36.148549,-80.656476,2021,4.9,6.7,404995.5875,66,2651,109,37819,17209,231125,24240,"218,770"
NC,Onslow,34.773046,-77.186168,2021,4.7,6.6,404995.5875,66,2651,109,185755,71414,849062,91636,"270,440"
NC,Yadkin,36.216717,-80.551051,2021,4.9,6.6,404995.5875,66,2651,109,37819,17209,231125,24240,"218,770"
NC,Iredell,35.922367,-80.839242,2021,4.9,6.6,404995.5875,66,2651,109,167493,134442,920603,96320,"381,990"
NC,Hertford,36.423883,-77.07649,2020,9,12,404995.5875,66,2651,109,24285,14544,133767,14402,"135,130"
NC,Duplin,35.168536,-78.017988,2020,2,2.7,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Duplin,34.968664,-77.758779,2020,2,2.8,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Robeson,34.663761,-79.133637,2020,2,2.8,404995.5875,66,2651,109,134576,63312,739558,79832,"133,620"
NC,Duplin,35.166123,-78.085855,2020,5,7,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Alexander,35.879642,-81.181224,2020,5,7,404995.5875,66,2651,109,7051,1676,31129,3790,"78,310"
NC,Stokes,36.268009,-80.381166,2020,4.9,7.5,404995.5875,66,2651,109,46453,11052,277216,29078,"225,070"
NC,Johnston,35.398068,-78.562484,2020,4.9,5.7,404995.5875,66,2651,109,182155,82920,970778,104717,"367,400"
NC,Wayne,35.399866,-78.05232,2020,4.9,7.5,404995.5875,66,2651,109,30006,11531,160576,19381,"180,530"
NC,Surry,36.389313,-80.738461,2020,3,4,404995.5875,66,2651,109,72767,54998,422679,44253,"229,750"
NC,Sampson,34.983811,-78.523455,2020,5,7,404995.5875,66,2651,109,63713,27793,378681,41130,"154,630"
NC,Johnston,35.612828,-78.361264,2020,2,2.8,404995.5875,66,2651,109,182155,82920,970778,104717,"367,400"
NC,Johnston,35.602222,-78.372027,2020,2,2.8,404995.5875,66,2651,109,182155,82920,970778,104717,"367,400"
NC,Chatham,35.689133,-79.465691,2018,4.9,6.9,404995.5875,66,2651,109,282613,274349,1465798,177368,"376,050"
NC,Guilford,36.139233,-79.540589,2014,4,5.6,404995.5875,66,2651,109,511815,509599,2521859,263048,"311,960"
NC,Guilford,36.076244,-79.633855,2014,3,3.5,404995.5875,66,2651,109,511815,509599,2521859,263048,"311,960"
NC,Guilford,35.970578,-79.617059,2014,5,6.6,404995.5875,66,2651,109,511815,509599,2521859,263048,"311,960"
NC,Robeson,34.586805,-78.960204,2018,4.9,6.9,404995.5875,66,2651,109,134576,63312,739558,79832,"133,620"
NC,Yadkin,36.149495,-80.81877,2021,4.8,4,404995.5875,66,2651,109,37819,17209,231125,24240,"218,770"
NC,Craven,35.159744,-77.133417,2021,4.5,4.7,404995.5875,66,2651,109,104190,56011,628754,67821,"288,100"
NC,Nash,36.060915,-77.750986,2020,4,5.6,404995.5875,66,2651,109,94385,73042,628740,67858,"245,830"
NC,Person,36.48536,-78.921829,2020,5,6.8,404995.5875,66,2651,109,39196,16405,226454,24519,"220,420"
NC,Columbus,34.312338,-78.202257,2020,5,7,404995.5875,66,2651,109,57015,22884,340896,37093,"154,630"
NC,Caswell,36.509047,-79.437927,2020,3,4.7,404995.5875,66,2651,109,23094,3080,135311,14265,"184,410"
NC,Onslow,34.814277,-77.212076,2021,4.9,6.7,404995.5875,66,2651,109,185755,71414,849062,91636,"270,440"
NC,Wayne,35.502821,-77.969823,2021,2.4,3.2,404995.5875,66,2651,109,30006,11531,160576,19381,"180,530"
NC,Onslow,34.784147,-77.499258,2021,4.9,6.7,404995.5875,66,2651,109,185755,71414,849062,91636,"270,440"
NC,Randolph,35.711113,-79.78996,2021,1,1,404995.5875,66,2651,109,22615,7587,127872,16156,"169,780"
NC,Chatham,35.593869,-79.03017,2018,5,6.5,404995.5875,66,2651,109,282613,274349,1465798,177368,"376,050"
NC,Camden,36.31004,-76.144895,2021,20,29.3,404995.5875,66,2651,109,52092,16027,277906,33615,"270,720"
NC,Sampson,34.983432,-78.528461,2021,2,2.9,404995.5875,66,2651,109,63713,27793,378681,41130,"154,630"
NC,Chowan,36.276691,-76.646068,2021,5,7.2,404995.5875,66,2651,109,14556,7476,86502,10336,"226,430"
NC,Bertie,36.021425,-76.874031,2021,5,6.4,404995.5875,66,2651,109,20324,8824,112217,12150,"118,050"
NC,Jones,35.211321,-77.499579,2021,2,2.6,404995.5875,66,2651,109,28701,5194,168053,20311,"193,200"
NC,Edgecombe,35.908702,-77.639014,2021,80,112,404995.5875,66,2651,109,54669,24036,359043,38763,"140,370"
NC,Yadkin,36.170594,-80.653963,2021,60,81.1,404995.5875,66,2651,109,37819,17209,231125,24240,"218,770"
NC,Jones,35.004646,-77.27219,2021,80,108.5,404995.5875,66,2651,109,28701,5194,168053,20311,"193,200"
NC,Bladen,34.704177,-78.419808,2021,70.1,90.2,404995.5875,66,2651,109,34454,20575,221250,24107,"160,220"
NC,Washington,35.907108,-76.636132,2020,80,150.6,404995.5875,66,2651,109,16909,9915,92570,11752,"152,550"
NC,Chatham,35.83317,-79.026671,2012,1,1.1,404995.5875,66,2651,109,282613,274349,1465798,177368,"376,050"
NC,Craven,35.208123,-77.057983,2014,5,6.5,404995.5875,66,2651,109,104190,56011,628754,67821,"288,100"
NC,Orange,35.907242,-79.189041,2013,5,6,404995.5875,66,2651,109,3132211,2965204,6763272,1105369,"1,096,420"
NC,Wayne,35.438746,-77.863118,2016,5,7,404995.5875,66,2651,109,30006,11531,160576,19381,"180,530"
NC,Pender,34.535,-77.915685,2020,4.5,4.9,404995.5875,66,2651,109,56358,16681,307330,33238,"328,600"
NC,Pender,34.535491,-77.912358,2019,5,6.7,404995.5875,66,2651,109,56358,16681,307330,33238,"328,600"
NC,Randolph,35.749226,-79.787095,2019,2,2.7,404995.5875,66,2651,109,22615,7587,127872,16156,"169,780"
NC,Randolph,35.75623,-79.790735,2021,2.6,2.7,404995.5875,66,2651,109,22615,7587,127872,16156,"169,780"
NC,Wayne,35.18222,-78.08845,2021,6.7,6.7,404995.5875,66,2651,109,30006,11531,160576,19381,"180,530"
NC,Chowan,36.302577,-76.603394,2020,5,7.2,404995.5875,66,2651,109,14556,7476,86502,10336,"226,430"
NC,Harnett,35.419159,-78.716251,2019,5,6.1,404995.5875,66,2651,109,126620,41014,654856,70939,"287,190"
NC,Harnett,35.416293,-78.717326,2020,2.8,3.9,404995.5875,66,2651,109,126620,41014,654856,70939,"287,190"
NC,Bertie,35.96651,-76.912555,2015,5,7,404995.5875,66,2651,109,20324,8824,112217,12150,"118,050"
NC,Hertford,36.30973,-76.99812,2018,5,5.8,404995.5875,66,2651,109,24285,14544,133767,14402,"135,130"
NC,Duplin,34.828287,-77.973693,2021,5,7.1,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Moore,35.222282,-79.534624,2017,5,6.5,404995.5875,66,2651,109,93070,61126,554908,59912,"453,460"
NC,Richmond,34.882309,-79.664351,2019,5,7.2,404995.5875,66,2651,109,201418,175110,954688,115540,"178,610"
NC,Columbus,34.321098,-78.207378,2016,5,6.6,404995.5875,66,2651,109,57015,22884,340896,37093,"154,630"
NC,Surry,36.286565,-80.65959,2021,22.6,29.49,404995.5875,66,2651,109,72767,54998,422679,44253,"229,750"
NC,Cleveland,35.190853,-81.729236,2019,50,79,404995.5875,66,2651,109,8421,916,50402,5188,"214,790"
NC,Hertford,36.273722,-77.02977,2019,10,13.9,404995.5875,66,2651,109,24285,14544,133767,14402,"135,130"
NC,Cleveland,35.231299,-81.564777,2017,2,1.8,404995.5875,66,2651,109,8421,916,50402,5188,"214,790"
NC,Stokes,36.297823,-80.112353,2022,50,70,404995.5875,66,2651,109,46453,11052,277216,29078,"225,070"
NC,Franklin,36.100139,-78.249233,2022,48.7,68,404995.5875,66,2651,109,31573,19247,168207,20663,"146,540"
NC,Richmond,35.023541,-79.489488,2020,1,1,404995.5875,66,2651,109,201418,175110,954688,115540,"178,610"
NC,Halifax,36.238351,-77.839095,2021,5,6.99,404995.5875,66,2651,109,52849,25260,340288,36464,"135,430"
NC,Duplin,34.798525,-77.946678,2023,2,2.6,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Greene,35.422033,-77.729921,2023,5,5,404995.5875,66,2651,109,8587,2580,47521,6005,"100,520"
NC,Hyde,35.63578,-76.535755,2023,2,2,404995.5875,66,2651,109,5629,1605,24744,3189,"178,660"
NC,Duplin,34.831788,-77.771215,2022,2,2.6,404995.5875,66,2651,109,59121,26730,353816,38315,"138,150"
NC,Randolph,35.718588,-79.908362,2019,2,2.5,404995.5875,66,2651,109,22615,7587,127872,16156,"169,780"
NC,Randolph,35.720172,-79.908406,2020,2,2.5,404995.5875,66,2651,109,22615,7587,127872,16156,"169,780"
NC,Madison,35.886258,-82.825483,2022,1.9,2.7,404995.5875,66,2651,109,349973,317160,2189561,211792,"365,380"
NC,Currituck,36.505888,-76.198044,2017,100,100,404995.5875,66,2651,109,24864,8412,158351,16938,"372,110"
NC,Stanly,35.296843,-80.234155,2021,50,69.89,404995.5875,66,2651,109,60610,32055,376198,39465,"244,710"
NC,Caldwell,35.814544,-81.371691,2023,11,15.7,404995.5875,66,2651,109,12758,7580,80769,8087,"131,820"
NC,Nash,35.883699,-78.156953,2023,78.8,78.8,404995.5875,66,2651,109,94385,73042,628740,67858,"245,830"
NC,Montgomery,35.34101,-79.737705,2021,70.2,70.2,404995.5875,66,2651,109,227392,207764,1251966,158323,"186,970"
NC,Randolph,35.860302,-79.579462,2021,2.6,2.6,404995.5875,66,2651,109,22615,7587,127872,16156,"169,780"
NC,Nash,36.089383,-77.724775,2022,2.9,3.6,404995.5875,66,2651,109,94385,73042,628740,67858,"245,830"
NC,Cleveland,35.312386,-81.592479,2023,2,2.6,404995.5875,66,2651,109,8421,916,50402,5188,"214,790"
NC,Columbus,34.338138,-78.74768,2022,5,5,404995.5875,66,2651,109,57015,22884,340896,37093,"154,630"
OH,Wyandot,40.880083,-83.317534,2010,10.08,12,507713.7167,50,2183,72,22359,16508,109545,14717,"181,580"
OH,Henry,41.387434,-84.092892,2011,8.08,9.8,507713.7167,50,2183,72,17187,4967,108727,13752,"175,170"
OH,Wood,41.396028,-83.581275,2017,20,28.5,507713.7167,50,2183,72,129418,108446,487051,61968,"266,750"
OH,Medina,41.012592,-81.765424,2019,6.3,8.6,507713.7167,50,2183,72,175543,105243,739714,88384,"331,320"
OH,Williams,41.475893,-84.586579,2012,1.8,2.1,507713.7167,50,2183,72,31643,40932,127048,13056,"301,450"
OH,Montgomery,39.601037,-84.205745,2010,1.1,2.5,507713.7167,50,2183,72,227392,207764,1251966,158323,"186,970"
OH,Henry,41.406554,-84.11612,2012,3.5,4.2,507713.7167,50,2183,72,17187,4967,108727,13752,"175,170"
OH,Lorain,41.302915,-82.228661,2012,2,2.3,507713.7167,50,2183,72,304091,173026,1181908,141469,"246,270"
OH,Greene,39.742413,-83.816608,2013,1.8,2.2,507713.7167,50,2183,72,8587,2580,47521,6005,"100,520"
OH,Mercer,40.542103,-84.59254,2012,4,5,507713.7167,50,2183,72,15971,4353,67343,8122,"150,200"
OH,Paulding,41.01816,-84.594761,2021,4,4.5,507713.7167,50,2183,72,149830,35858,684938,75680,"381,590"
OH,Cuyahoga,41.516207,-81.597612,2014,0.9,1,507713.7167,50,2183,72,1258710,1332892,4048408,500071,"223,760"
OH,Lucas,41.627547,-83.574503,2014,1.7,2.1,507713.7167,50,2183,72,8700,4785,39963,5313,"126,600"
OH,Trumbull,41.147684,-80.883796,2015,1.7,2.2,507713.7167,50,2183,72,204908,134106,865156,102768,"168,900"
OH,Auglaize,40.389551,-84.400456,2015,3,4.3,507713.7167,50,2183,72,45871,40854,226468,28715,"204,140"
OH,Hardin,40.759496,-83.840252,2018,2.7,3.1,507713.7167,50,2183,72,4173,1547,18806,2285,"100,070"
OH,Sandusky,41.319417,-82.983263,2016,2.8,3.7,507713.7167,50,2183,72,59870,46732,244306,31693,"169,490"
OH,Wayne,40.856551,-81.75931,2018,2.3,2.8,507713.7167,50,2183,72,30006,11531,160576,19381,"180,530"
OH,Darke,40.221074,-84.497304,2018,1.8,2.2,507713.7167,50,2183,72,52185,32521,272758,32884,"182,400"
OH,Shelby,40.444923,-84.047405,2018,1.6,2.2,507713.7167,50,2183,72,205951,164574,1146887,145167,"379,720"
OH,Licking,40.078581,-82.513598,2017,1.9,2.3,507713.7167,50,2183,72,169762,98726,773182,104413,"297,780"
OH,Miami,40.140967,-84.230544,2018,1.8,2.5,507713.7167,50,2183,72,36093,13470,156109,18005,"135,340"
OH,Stark,40.702088,-81.59032,2018,1.9,2.2,507713.7167,50,2183,72,5840,1984,25679,3129,"109,860"
OH,Cuyahoga,41.443276,-81.751432,2018,3.7,4,507713.7167,50,2183,72,1258710,1332892,4048408,500071,"223,760"
OH,Brown,39.082479,-83.876375,2021,200,265,507713.7167,50,2183,72,6836,4122,25197,3062,"136,780"
OH,Miami,40.130497,-84.256243,2019,12.62,13.2,507713.7167,50,2183,72,36093,13470,156109,18005,"135,340"
OH,Medina,41.000998,-81.750758,2020,2.6,3.2,507713.7167,50,2183,72,175543,105243,739714,88384,"331,320"
OH,Hardin,40.671823,-83.815332,2021,150,199.3,507713.7167,50,2183,72,4173,1547,18806,2285,"100,070"
OH,Huron,41.229897,-82.71192,2017,3.2,5.1,507713.7167,50,2183,72,32021,21342,110983,17288,"163,760"
OH,Richland,40.89587,-82.673058,2019,1.9,2.5,507713.7167,50,2183,72,16072,10656,71983,8763,"115,920"
OH,Ross,39.422826,-82.964928,2022,49.9,49.9,507713.7167,50,2183,72,77193,45970,391928,52145,"210,260"
OH,Wood,41.61411,-83.556829,2023,1.4,1.9,507713.7167,50,2183,72,129418,108446,487051,61968,"266,750"
OK,Caddo,34.895178,-98.2271,2017,5,6.4,144270.3917,68,3089,139,29510,8790,170521,15268,"120,800"
OK,Garfield,36.315779,-97.58389,2018,10,13.2,144270.3917,68,3089,139,57495,40046,163999,18748,"540,700"
OK,Canadian,35.477412,-97.676448,2015,2.5,3,144270.3917,68,3089,139,129571,52111,590565,61345,"275,940"
OK,Caddo,35.494086,-98.379998,2017,3,4,144270.3917,68,3089,139,29510,8790,170521,15268,"120,800"
OK,Love,33.942117,-97.10665,2017,3,4,144270.3917,68,3089,139,9768,7308,49345,5147,"169,170"
OK,Caddo,35.013856,-98.442491,2017,3,4,144270.3917,68,3089,139,29510,8790,170521,15268,"120,800"
OK,Grady,35.265656,-97.845303,2017,4,5.1,144270.3917,68,3089,139,25145,9092,127359,16927,"191,360"
OK,Bryan,33.970526,-96.43357,2020,5,6.1,144270.3917,68,3089,139,34104,11976,192325,23281,"387,500"
OK,Murray,34.479,-97.106832,2020,5,6.1,144270.3917,68,3089,139,39358,15632,217616,25300,"192,120"
OK,Cleveland,35.226508,-97.360521,2021,5,2.8,144270.3917,68,3089,139,8421,916,50402,5188,"214,790"
OR,Malheur,44.150366,-117.000996,2016,9,11.7,166090.6542,48,2341,68,30474,16918,138916,13963,"221,230"
OR,Malheur,43.932783,-116.988348,2016,10,13,166090.6542,48,2341,68,30474,16918,138916,13963,"221,230"
OR,Lake,42.175092,-120.362663,2012,2,2.6,166090.6542,48,2341,68,64076,18782,166087,33076,"349,880"
OR,Deschutes,44.068482,-121.228347,2016,9.9,14,166090.6542,48,2341,68,170813,129072,754190,81094,"750,760"
OR,Deschutes,44.059598,-121.229434,2016,9.9,10.4,166090.6542,48,2341,68,170813,129072,754190,81094,"750,760"
OR,Crook,44.185237,-120.916008,2017,56,69.5,166090.6542,48,2341,68,21334,8067,103187,11205,"404,660"
OR,Deschutes,44.19398,-121.23007,2017,9.9,14,166090.6542,48,2341,68,170813,129072,754190,81094,"750,760"
OR,Jackson,42.400782,-122.830308,2017,9.9,13.1,166090.6542,48,2341,68,52608,26437,292690,31846,"156,110"
OR,Klamath,42.611487,-121.862597,2018,9.9,14,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Jefferson,44.673117,-121.125151,2018,10,13.1,166090.6542,48,2341,68,659096,625483,3562272,450040,"259,350"
OR,Sherman,45.587263,-120.595798,2018,10,13,166090.6542,48,2341,68,6038,3920,26967,3322,"166,050"
OR,Jefferson,44.61898,-121.206217,2018,10,13.1,166090.6542,48,2341,68,659096,625483,3562272,450040,"259,350"
OR,Umatilla,45.68081,-118.850601,2018,6,8.4,166090.6542,48,2341,68,76582,44900,299665,32955,"327,820"
OR,Deschutes,44.06044,-121.238169,2018,10,13.1,166090.6542,48,2341,68,170813,129072,754190,81094,"750,760"
OR,Malheur,43.936046,-117.384902,2016,6,7.8,166090.6542,48,2341,68,30474,16918,138916,13963,"221,230"
OR,Malheur,43.796958,-117.06293,2016,10,13,166090.6542,48,2341,68,30474,16918,138916,13963,"221,230"
OR,Malheur,43.961698,-117.259276,2016,10,13,166090.6542,48,2341,68,30474,16918,138916,13963,"221,230"
OR,Klamath,42.022228,-121.425629,2017,10,13.2,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Klamath,42.239049,-121.58562,2018,10,13.9,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Klamath,42.236037,-121.577258,2017,8,11.1,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Lake,42.211172,-120.371519,2017,10,13.7,166090.6542,48,2341,68,64076,18782,166087,33076,"349,880"
OR,Klamath,42.37664,-121.020118,2018,8,11,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Klamath,42.207084,-121.351576,2019,5.6,6.8,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Lake,42.166668,-120.409479,2019,47.3,61,166090.6542,48,2341,68,64076,18782,166087,33076,"349,880"
OR,Yamhill,45.10838,-123.278175,2011,1,1.2,166090.6542,48,2341,68,102217,58674,404661,45816,"513,100"
OR,Yamhill,45.112295,-123.234291,2011,1.6,1.7,166090.6542,48,2341,68,102217,58674,404661,45816,"513,100"
OR,Clackamas,45.269653,-122.771784,2012,1.7,1.7,166090.6542,48,2341,68,394967,285485,1690163,192615,"657,850"
OR,Lake,43.235275,-120.486327,2012,4.4,5.7,166090.6542,48,2341,68,64076,18782,166087,33076,"349,880"
OR,Klamath,42.260185,-121.785776,2014,2,2,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Klamath,42.408186,-121.043107,2015,5,6.8,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Benton,44.566239,-123.295743,2014,1.2,1.4,166090.6542,48,2341,68,245231,207978,1175010,112658,"382,170"
OR,Polk,45.067675,-123.470971,2016,2.3,2.9,166090.6542,48,2341,68,20290,9873,98302,9257,"154,040"
OR,Malheur,43.999105,-117.100477,2016,4.5,5.8,166090.6542,48,2341,68,30474,16918,138916,13963,"221,230"
OR,Lake,42.172667,-120.362524,2016,8,10.5,166090.6542,48,2341,68,64076,18782,166087,33076,"349,880"
OR,Jackson,42.521494,-122.828455,2020,10,12.8,166090.6542,48,2341,68,52608,26437,292690,31846,"156,110"
OR,Yamhill,45.168553,-123.135107,2017,2.2,3.2,166090.6542,48,2341,68,102217,58674,404661,45816,"513,100"
OR,Klamath,42.182954,-121.763455,2017,2.9,3.9,166090.6542,48,2341,68,65946,33738,299297,33050,"335,740"
OR,Yamhill,45.169611,-123.13626,2017,2.2,2.9,166090.6542,48,2341,68,102217,58674,404661,45816,"513,100"
OR,Polk,45.03301,-123.09691,2017,2.2,3.1,166090.6542,48,2341,68,20290,9873,98302,9257,"154,040"
OR,Marion,45.014302,-122.807152,2017,2.2,3.1,166090.6542,48,2341,68,30239,15246,183618,23295,"121,800"
OR,Marion,44.827488,-122.948339,2017,2.2,3.1,166090.6542,48,2341,68,30239,15246,183618,23295,"121,800"
OR,Clackamas,45.170298,-122.472865,2017,2.2,3.1,166090.6542,48,2341,68,394967,285485,1690163,192615,"657,850"
